THUMB, INDEX, MIDDLE, RING, LITTLE, LABEL
128,176,8,0,0,9
128,168,0,0,0,9
132,175,1,0,0,9
132,165,3,0,0,9
125,169,0,0,0,9
131,170,3,0,0,9
132,175,3,0,0,9
146,169,0,0,0,9
135,169,9,0,0,9
130,168,3,0,0,9
134,176,0,0,0,9
135,169,3,0,0,9
128,168,5,0,0,9
129,173,0,0,0,9
111,177,3,0,0,9
134,165,0,0,0,9
120,177,2,0,0,9
123,171,3,0,0,9
116,166,3,0,0,9
140,176,3,0,0,9
128,168,0,0,0,9
126,160,3,0,0,9
126,173,0,0,0,9
128,176,0,0,0,9
140,176,0,0,0,9
126,169,7,0,0,9
131,168,0,0,0,9
124,171,0,0,0,9
138,168,9,0,0,9
132,175,0,0,0,9
127,169,7,0,0,9
136,177,2,0,0,9
120,168,0,0,0,9
129,174,5,0,0,9
140,168,2,0,0,9
128,167,4,0,0,9
132,166,0,0,0,9
149,178,3,0,0,9
127,170,6,0,0,9
123,171,0,0,0,9
126,173,1,0,0,9
130,169,6,0,0,9
133,166,2,0,0,9
136,170,0,0,0,9
128,174,6,0,0,9
123,173,0,0,0,9
123,170,0,0,0,9
130,173,0,0,0,9
118,166,4,0,0,9
136,169,6,0,0,9
147,164,0,0,0,9
128,172,0,0,0,9
140,176,3,0,0,9
149,173,1,0,0,9
136,171,2,0,0,9
145,177,3,0,0,9
131,174,6,0,0,9
136,166,3,0,0,9
135,165,7,0,0,9
126,166,0,0,0,9
142,176,3,0,0,9
149,172,9,0,0,9
139,164,11,0,0,9
142,176,0,0,0,9
134,159,0,0,0,9
140,164,4,0,0,9
140,162,4,0,0,9
148,180,8,0,0,9
147,174,1,0,0,9
140,168,3,0,0,9
144,176,6,0,0,9
148,173,0,0,0,9
140,166,0,0,0,9
153,163,0,0,0,9
142,169,2,0,0,9
144,168,0,0,0,9
140,166,0,0,0,9
136,178,2,0,0,9
149,168,3,0,0,9
136,171,3,0,0,9
149,169,6,0,0,9
133,162,0,0,0,9
149,173,2,0,0,9
139,168,0,0,0,9
140,162,0,0,0,9
141,168,5,0,0,9
143,158,3,0,0,9
138,175,2,0,0,9
150,169,0,0,0,9
130,168,2,0,0,9
144,162,0,0,0,9
142,168,4,0,0,9
131,180,3,0,0,9
140,162,7,0,0,9
139,165,3,0,0,9
143,172,0,0,0,9
142,169,9,0,0,9
126,174,0,0,0,9
152,173,3,0,0,9
140,171,3,0,0,9
140,164,3,0,0,9
145,176,0,0,0,9
144,172,0,0,0,9
136,161,3,0,0,9
140,168,3,0,0,9
148,166,0,0,0,9
136,168,0,0,0,9
133,164,1,0,0,9
133,178,6,0,0,9
135,166,4,0,0,9
136,169,3,0,0,9
153,172,0,0,0,9
146,172,0,0,0,9
145,176,0,0,0,9
141,166,3,0,0,9
132,173,3,0,0,9
149,178,0,0,0,9
147,173,0,0,0,9
146,170,3,0,0,9
143,179,3,0,0,9
139,172,1,0,0,9
131,168,0,0,0,9
132,168,0,0,0,9
144,165,3,0,0,9
140,167,3,0,0,9
139,167,0,0,0,9
150,169,3,0,0,9
141,168,1,0,0,9
141,164,3,0,0,9
139,177,3,0,0,9
144,171,3,0,0,9
153,163,0,0,0,9
127,164,2,0,0,9
151,169,3,0,0,9
150,169,9,0,0,9
141,168,4,0,0,9
140,164,0,0,0,9
139,172,3,0,0,9
140,169,3,0,0,9
149,174,0,0,0,9
133,171,1,0,0,9
135,170,0,0,0,9
132,173,3,0,0,9
144,162,4,0,0,9
136,168,0,0,0,9
143,169,0,0,0,9
149,172,1,0,0,9
128,165,3,0,0,9
154,165,1,0,0,9
136,168,0,0,0,9
153,180,8,0,0,9
144,180,2,0,0,9
150,180,2,0,0,9
149,180,6,0,0,9
144,180,4,0,0,9
151,180,8,0,0,9
157,176,0,0,0,9
147,180,0,0,0,9
149,180,4,0,0,9
157,180,3,0,0,9
151,180,0,0,0,9
149,180,3,0,0,9
153,180,0,0,0,9
140,180,0,0,0,9
151,180,8,0,0,9
170,180,1,0,0,9
157,171,4,0,0,9
157,180,7,0,0,9
151,180,3,0,0,9
157,180,0,0,0,9
153,180,2,0,0,9
150,180,0,0,0,9
154,180,3,0,0,9
156,180,5,0,0,9
157,180,2,0,0,9
158,180,1,0,0,9
141,180,10,0,0,9
154,180,6,0,0,9
155,180,0,0,0,9
154,180,5,0,0,9
146,180,0,0,0,9
139,180,1,0,0,9
146,180,4,0,0,9
150,180,6,0,0,9
144,180,0,0,0,9
152,180,3,0,0,9
146,176,4,0,0,9
153,180,3,0,0,9
158,180,7,0,0,9
146,180,0,0,0,9
147,180,6,0,0,9
149,180,2,0,0,9
154,180,1,0,0,9
150,180,0,0,0,9
149,180,3,0,0,9
149,180,0,0,0,9
153,180,8,0,0,9
142,177,0,0,0,9
151,180,3,0,0,9
140,180,7,0,0,9
152,180,0,0,0,9
156,180,2,0,0,9
149,180,2,0,0,9
153,180,3,0,0,9
141,180,3,0,0,9
139,180,0,0,0,9
153,172,3,0,0,9
150,175,3,0,0,9
149,180,3,0,0,9
154,149,5,0,0,9
160,180,4,0,0,9
144,180,4,0,0,9
150,177,0,0,0,9
151,180,2,0,0,9
141,180,11,0,0,9
153,180,5,0,0,9
154,180,10,0,0,9
158,180,4,0,0,9
159,179,5,0,0,9
156,180,1,0,0,9
155,180,8,0,0,9
150,180,3,0,0,9
153,180,1,0,0,9
147,180,8,0,0,9
162,180,7,0,0,9
157,180,0,0,0,9
149,180,0,0,0,9
154,180,2,0,0,9
154,180,0,0,0,9
150,180,6,0,0,9
157,180,7,0,0,9
157,177,0,0,0,9
159,180,8,0,0,9
152,176,0,0,0,9
149,180,4,0,0,9
140,180,7,0,0,9
149,180,0,0,0,9
154,180,0,0,0,9
153,171,2,0,0,9
146,175,6,0,0,9
145,180,0,0,0,9
152,180,0,0,0,9
152,180,1,0,0,9
149,180,3,0,0,9
167,179,1,0,0,9
161,180,9,0,0,9
145,180,4,0,0,9
153,180,0,0,0,9
151,180,2,0,0,9
149,178,10,0,0,9
153,180,3,0,0,9
140,180,7,0,0,9
155,180,4,0,0,9
156,177,3,0,0,9
155,177,3,0,0,9
157,180,4,0,0,9
154,173,3,0,0,9
152,175,1,0,0,9
133,177,4,0,0,9
149,180,3,0,0,9
143,180,0,0,0,9
149,177,4,0,0,9
154,179,5,0,0,9
148,172,4,0,0,9
143,178,3,0,0,9
148,175,4,0,0,9
135,173,0,0,0,9
148,170,6,0,0,9
145,172,0,13,0,9
152,180,0,0,0,9
146,174,1,0,0,9
148,176,0,0,0,9
157,173,0,0,0,9
152,180,0,0,0,9
153,180,0,0,0,9
157,171,5,0,0,9
155,178,3,0,0,9
140,177,0,0,0,9
146,177,0,0,0,9
146,180,5,0,0,9
158,173,0,0,0,9
148,167,3,0,0,9
144,180,0,0,0,9
149,180,2,0,0,9
136,173,6,0,0,9
149,180,1,0,0,9
140,173,3,0,0,9
150,180,0,0,0,9
145,175,0,0,0,9
153,180,0,0,0,9
131,173,4,0,0,9
157,180,6,0,0,9
134,173,6,0,0,9
157,176,1,0,0,9
156,173,6,0,0,9
147,170,4,0,0,9
149,176,0,0,0,9
136,178,2,0,0,9
151,180,0,0,0,9
140,174,0,0,0,9
150,177,1,0,0,9
141,175,0,0,0,9
146,180,0,0,0,9
134,177,0,0,0,9
149,175,10,0,0,9
150,180,2,0,0,9
153,180,1,0,0,9
140,174,7,0,0,9
149,177,1,0,0,9
153,180,3,0,0,9
149,172,4,0,0,9
134,178,0,0,0,9
130,173,3,0,0,9
152,177,7,0,0,9
150,179,0,0,0,9
148,169,0,0,0,9
141,180,6,0,0,9
142,180,0,0,0,9
140,176,0,0,0,9
149,176,0,0,0,9
136,175,3,0,0,9
135,172,0,0,0,9
145,176,2,0,0,9
139,175,0,0,0,9
132,176,0,0,0,9
139,174,0,0,0,9
134,171,1,0,0,9
153,165,2,0,0,9
149,179,5,0,0,9
155,177,8,0,0,9
142,180,0,0,0,9
140,176,4,0,0,9
133,167,3,0,0,9
144,180,0,0,0,9
149,180,3,0,0,9
136,173,3,0,0,9
131,177,0,0,0,9
140,174,4,0,0,9
149,180,7,0,0,9
145,180,1,0,0,9
146,174,8,0,0,9
140,180,3,0,0,9
142,173,6,0,0,9
144,173,6,0,0,9
133,171,4,0,0,9
132,177,2,0,0,9
139,178,0,0,0,9
146,170,0,0,0,9
129,180,1,0,0,9
134,179,0,0,0,9
146,172,1,0,0,9
146,169,0,0,0,9
134,169,3,0,0,9
145,175,5,0,0,9
133,179,0,0,0,9
140,172,6,0,0,9
141,174,0,0,0,9
140,170,1,0,0,9
152,174,11,0,0,9
153,169,0,0,0,9
134,169,4,0,0,9
140,168,4,0,0,9
142,171,3,0,0,9
131,172,5,0,0,9
142,169,1,0,0,9
145,177,5,0,0,9
149,176,3,0,0,9
143,168,7,0,0,9
140,167,3,0,0,9
148,175,0,0,0,9
149,171,8,0,0,9
141,171,2,0,0,9
150,171,1,0,0,9
156,170,3,0,0,9
148,170,0,0,0,9
146,152,8,0,0,9
146,165,0,0,0,9
132,177,4,0,0,9
132,171,2,0,0,9
142,173,6,0,0,9
141,180,4,0,0,9
148,176,1,0,0,9
147,169,0,0,0,9
154,171,4,0,0,9
141,178,7,0,0,9
147,178,0,0,0,9
144,176,0,0,0,9
141,169,9,0,0,9
160,172,8,0,0,9
150,180,0,0,0,9
148,169,7,0,0,9
135,173,0,0,0,9
146,168,0,0,0,9
138,164,0,0,0,9
153,175,5,0,0,9
146,177,3,0,0,9
145,176,3,0,0,9
151,179,0,0,0,9
135,175,0,0,0,9
144,176,0,0,0,9
138,176,8,0,0,9
141,172,0,0,0,9
152,177,6,0,0,9
143,176,1,0,0,9
146,177,1,0,0,9
146,177,0,0,0,9
132,172,0,0,0,9
135,176,3,0,0,9
150,170,2,0,0,9
140,172,7,0,0,9
145,173,3,0,0,9
149,177,0,0,0,9
133,173,6,0,0,9
144,169,0,0,0,9
133,176,3,0,0,9
136,170,7,0,0,9
131,162,4,0,0,9
140,166,0,0,0,9
135,174,5,0,0,9
149,172,5,0,0,9
140,174,6,0,0,9
141,180,3,0,0,9
151,172,3,0,0,9
139,174,2,0,0,9
142,180,0,0,0,9
142,177,9,0,0,9
153,171,3,0,0,9
144,177,3,0,0,9
132,179,3,0,0,9
146,179,0,0,0,9
146,180,1,0,0,9
147,174,1,0,0,9
143,176,5,0,0,9
145,174,3,0,0,9
153,177,3,0,0,9
145,180,0,0,0,9
144,169,3,0,0,9
150,176,0,0,0,9
150,176,7,0,0,9
149,171,0,0,0,9
140,171,5,0,0,9
144,178,3,0,0,9
130,177,1,0,0,9
136,179,8,0,0,9
139,173,4,0,0,9
150,173,5,0,0,9
140,173,0,0,0,9
146,179,0,0,0,9
155,175,3,0,0,9
140,175,0,0,0,9
133,173,8,0,0,9
150,174,9,0,0,9
146,173,5,0,0,9
148,171,5,0,0,9
148,180,2,0,0,9
142,180,2,0,0,9
150,180,3,0,0,9
140,174,2,0,0,9
150,176,4,0,0,9
134,180,8,0,0,9
146,173,3,0,0,9
145,180,1,0,0,9
149,180,3,0,0,9
149,176,3,0,0,9
149,175,0,0,0,9
145,173,7,0,0,9
149,169,0,0,0,9
128,175,3,0,0,9
140,176,3,0,0,9
153,180,1,0,0,9
132,177,0,0,0,9
140,176,1,0,0,9
143,176,3,0,0,9
142,172,3,0,0,9
136,172,9,0,0,9
144,175,3,0,0,9
140,175,7,0,0,9
144,167,3,0,0,9
136,167,3,0,0,9
154,169,5,0,0,9
150,164,3,0,0,9
146,163,7,0,0,9
140,168,4,0,0,9
151,169,0,0,0,9
149,165,6,0,0,9
150,163,3,0,0,9
142,166,1,0,0,9
136,169,3,0,0,9
151,166,3,0,0,9
140,162,0,0,0,9
139,165,1,0,0,9
145,167,3,0,0,9
139,166,3,0,0,9
131,169,0,0,0,9
129,171,0,0,0,9
140,165,6,0,0,9
143,173,4,0,0,9
126,162,10,0,0,9
139,169,0,0,0,9
145,170,1,0,0,9
132,171,1,0,0,9
136,169,7,0,0,9
134,166,0,0,0,9
141,176,3,0,0,9
144,173,0,0,0,9
140,169,7,0,0,9
145,169,4,0,0,9
140,173,0,0,0,9
141,176,5,0,0,9
148,180,7,0,0,9
140,165,3,0,0,9
135,166,1,0,0,9
136,164,0,0,0,9
136,171,5,0,0,9
133,169,2,0,0,9
151,160,0,0,0,9
140,162,0,0,0,9
139,165,0,0,0,9
151,176,1,0,0,9
144,170,3,0,0,9
148,169,3,0,0,9
143,169,4,0,0,9
142,168,0,0,0,9
142,162,10,0,0,9
136,160,0,0,0,9
149,155,6,0,0,9
136,163,5,0,0,9
145,166,1,0,0,9
131,164,0,0,0,9
136,170,0,0,0,9
140,174,7,0,0,9
143,159,3,0,0,9
148,170,8,0,0,9
128,162,2,0,0,9
133,167,2,0,0,9
140,162,6,0,0,9
130,167,2,0,0,9
134,162,0,0,0,9
131,168,4,0,0,9
142,166,0,0,0,9
139,169,7,0,0,9
161,168,2,0,0,9
146,171,0,0,0,9
144,162,5,0,0,9
142,169,5,0,0,9
139,167,3,0,0,9
147,173,6,0,0,9
140,175,0,0,0,9
140,170,7,0,0,9
131,158,3,0,0,9
130,165,3,0,0,9
121,168,0,0,0,9
123,160,7,0,0,9
140,167,4,0,0,9
117,165,0,0,0,9
128,164,3,0,0,9
134,172,0,0,0,9
139,162,6,0,0,9
140,165,1,0,0,9
124,167,3,0,0,9
140,158,0,0,0,9
131,163,0,0,0,9
131,166,3,0,0,9
124,175,2,0,0,9
123,156,0,0,0,9
148,160,3,0,0,9
142,171,0,0,0,9
126,161,6,0,0,9
134,165,9,0,0,9
142,162,3,0,0,9
140,169,1,0,0,9
132,164,5,0,0,9
132,159,0,0,0,9
132,165,0,0,0,9
143,164,2,0,0,9
128,167,1,0,0,9
131,164,0,0,0,9
132,168,4,0,0,9
125,164,0,0,0,9
146,168,8,0,0,9
134,166,0,0,0,9
132,169,0,0,0,9
140,163,3,0,0,9
127,172,0,0,0,9
140,162,0,0,0,9
118,164,1,0,0,9
139,172,3,0,0,9
142,168,0,0,0,9
127,166,0,0,0,9
127,167,11,0,0,9
142,165,4,0,0,9
133,161,2,0,0,9
134,173,0,0,0,9
136,159,5,0,0,9
133,158,0,0,0,9
140,166,0,0,0,9
135,165,1,0,0,9
143,163,3,0,0,9
121,160,3,0,0,9
135,162,3,0,0,9
139,168,0,0,0,9
120,172,3,0,0,9
140,162,0,0,0,9
140,165,1,0,0,9
134,169,4,0,0,9
135,153,5,0,0,9
134,162,3,0,0,9
136,163,10,0,0,9
145,164,0,0,0,9
140,162,0,0,0,9
132,163,1,0,0,9
130,166,6,0,0,9
132,165,4,0,0,9
123,165,0,0,0,9
134,170,0,0,0,9
132,162,0,0,0,9
132,169,3,0,0,9
127,163,7,0,0,9
129,159,2,0,0,9
128,167,2,0,0,9
126,170,7,0,0,9
140,164,3,0,0,9
133,162,5,0,0,9
139,162,5,0,0,9
127,157,7,0,0,9
128,165,7,0,0,9
129,161,0,0,0,9
133,169,5,0,0,9
140,166,0,0,0,9
128,155,3,0,0,9
129,161,5,0,0,9
136,162,7,0,0,9
129,167,2,0,0,9
140,166,4,0,0,9
142,167,5,0,0,9
146,165,3,0,0,9
141,163,0,0,0,9
125,166,6,0,0,9
130,166,6,0,0,9
132,151,2,0,0,9
143,162,0,0,0,9
143,163,0,0,0,9
131,179,0,0,0,9
136,152,3,0,0,9
136,173,5,0,0,9
140,162,2,0,0,9
126,167,2,0,0,9
132,161,9,0,0,9
115,162,0,0,0,9
135,168,3,0,0,9
132,156,7,0,0,9
129,167,4,0,0,9
128,158,0,0,0,9
136,158,2,0,0,9
125,161,0,0,0,9
140,165,0,0,0,9
121,155,10,0,0,9
131,162,0,0,0,9
133,153,2,0,0,9
130,163,2,0,0,9
118,164,0,0,0,9
136,162,0,0,0,9
129,166,2,0,0,9
131,168,0,0,0,9
126,169,3,0,0,9
136,161,3,0,0,9
131,163,2,0,0,9
125,159,8,0,0,9
123,159,9,0,0,9
133,163,1,0,0,9
141,164,0,0,0,9
125,168,10,0,0,9
127,159,0,0,0,9
126,160,3,0,0,9
130,170,4,0,0,9
136,168,0,0,0,9
140,163,0,0,0,9
141,162,1,0,0,9
132,160,0,0,0,9
123,162,0,0,0,9
142,165,0,0,0,9
136,164,2,0,0,9
128,165,0,0,0,9
131,169,6,0,0,9
136,155,2,0,0,9
136,164,6,0,0,9
127,168,1,0,0,9
136,166,0,0,0,9
132,158,7,0,0,9
138,161,3,0,0,9
143,168,6,0,0,9
136,154,2,0,0,9
144,164,2,0,0,9
147,168,3,0,0,9
149,165,0,0,0,9
136,164,3,0,0,9
157,165,1,0,0,9
136,161,6,0,0,9
155,159,1,0,0,9
136,162,0,0,0,9
146,164,9,0,0,9
132,162,0,0,0,9
136,158,4,0,0,9
140,156,0,0,0,9
128,162,2,0,0,9
131,163,0,0,0,9
144,167,0,0,0,9
140,165,1,0,0,9
156,164,5,0,0,9
133,169,1,0,0,9
152,159,5,0,0,9
141,162,2,0,0,9
147,168,0,0,0,9
144,159,3,0,0,9
146,167,0,0,0,9
141,171,5,0,0,9
145,162,0,0,0,9
130,170,0,0,0,9
140,162,3,0,0,9
136,163,3,0,0,9
136,160,0,0,0,9
140,159,5,0,0,9
136,169,0,0,0,9
136,162,2,0,0,9
149,169,2,0,0,9
146,162,0,0,0,9
141,163,4,0,0,9
145,161,2,0,0,9
129,166,6,0,0,9
141,168,3,0,0,9
144,164,0,0,0,9
139,169,7,0,0,9
142,160,0,0,0,9
136,161,3,0,0,9
132,158,0,0,0,9
140,172,0,0,0,9
142,161,4,0,0,9
144,162,0,0,0,9
140,163,4,0,0,9
132,168,7,0,0,9
143,164,6,0,0,9
149,168,8,0,0,9
140,165,0,0,0,9
144,166,9,0,0,9
144,158,5,0,0,9
150,164,0,0,0,9
152,158,0,0,0,9
142,168,5,0,0,9
154,167,6,0,0,9
140,159,3,0,0,9
124,158,4,0,0,9
124,162,0,0,0,9
116,159,0,0,0,9
123,163,0,0,0,9
127,148,4,0,0,9
123,160,5,0,0,9
133,152,3,0,0,9
132,157,1,0,0,9
129,150,3,0,0,9
117,157,0,0,0,9
115,154,0,0,0,9
119,162,4,0,0,9
120,161,0,0,0,9
118,162,11,0,0,9
121,157,3,0,0,9
126,154,0,0,0,9
128,160,6,0,0,9
123,154,1,0,0,9
128,158,5,0,0,9
123,151,0,0,0,9
116,158,3,0,0,9
123,160,1,0,0,9
140,155,6,0,0,9
128,155,6,0,0,9
120,162,6,0,0,9
124,159,1,0,0,9
128,154,4,0,0,9
123,157,6,0,0,9
111,162,0,0,0,9
123,159,2,0,0,9
120,160,0,0,0,9
136,156,6,0,0,9
123,165,3,0,0,9
130,157,3,0,0,9
117,154,0,0,0,9
125,151,0,0,0,9
124,160,6,0,0,9
139,152,4,0,0,9
132,162,3,0,0,9
119,154,4,0,0,9
126,165,10,0,0,9
132,160,3,0,0,9
140,165,0,0,0,9
132,157,9,0,0,9
118,153,5,0,0,9
123,156,1,0,0,9
134,159,0,0,0,9
130,165,0,0,0,9
123,153,0,0,0,9
125,161,9,0,0,9
134,160,3,0,0,9
123,154,0,0,0,9
128,150,5,0,0,9
128,160,10,0,0,9
131,155,0,0,0,9
124,155,0,0,0,9
125,161,3,0,0,9
136,162,0,0,0,9
122,162,5,0,0,9
130,156,5,0,0,9
133,165,9,0,0,9
134,156,8,0,0,9
140,155,0,0,0,9
126,153,6,0,0,9
129,162,10,0,0,9
119,163,4,0,0,9
126,158,0,0,0,9
123,159,0,0,0,9
130,154,1,0,0,9
127,167,3,0,0,9
121,154,7,0,0,9
132,162,1,0,0,9
133,160,1,0,0,9
130,161,6,0,0,9
125,161,1,0,0,9
124,155,0,0,0,9
123,154,0,0,0,9
124,162,3,0,0,9
119,155,0,0,0,9
124,150,0,0,0,9
132,160,0,0,0,9
133,168,0,0,0,9
139,162,0,0,0,9
122,161,3,0,0,9
125,156,6,0,0,9
118,163,3,0,0,9
124,162,3,0,0,9
128,161,4,0,0,9
128,167,5,0,0,9
130,157,5,0,0,9
121,156,8,0,0,9
122,152,0,0,0,9
123,163,0,0,0,9
133,163,3,0,0,9
116,159,1,0,0,9
133,155,3,0,0,9
133,162,3,0,0,9
135,156,7,0,0,9
124,162,9,0,0,9
131,157,0,0,0,9
116,161,0,0,0,9
124,158,6,0,0,9
121,165,9,0,0,9
119,165,11,0,0,9
127,159,3,0,0,9
133,161,1,0,0,9
116,165,5,0,0,9
122,159,1,0,0,9
124,167,1,0,0,9
121,163,2,0,0,9
115,166,3,0,0,9
126,160,0,0,0,9
117,160,0,0,0,9
132,162,0,0,0,9
126,164,9,0,0,9
129,159,9,0,0,9
118,156,8,0,0,9
132,162,7,0,0,9
132,165,10,0,0,9
131,161,0,0,0,9
134,164,0,0,0,9
117,162,0,0,0,9
140,163,5,0,0,9
117,155,5,0,0,9
123,162,4,0,0,9
135,166,6,0,0,9
128,161,4,0,0,9
132,162,5,0,0,9
134,165,4,0,0,9
120,158,0,0,0,9
121,164,11,0,0,9
125,165,11,0,0,9
116,161,3,0,0,9
123,154,0,0,0,9
124,159,3,0,0,9
130,168,3,0,0,9
132,164,0,0,0,9
130,161,5,0,0,9
135,161,3,0,0,9
134,154,0,0,0,9
140,168,10,0,0,9
132,155,4,0,0,9
119,169,0,0,0,9
129,161,0,0,0,9
136,154,3,0,0,9
127,159,4,0,0,9
123,158,12,0,0,9
133,169,0,0,0,9
120,166,10,0,0,9
112,155,11,0,0,9
128,156,2,0,0,9
136,155,0,0,0,9
121,157,7,0,0,9
123,158,0,0,0,9
129,166,4,0,0,9
128,166,6,0,0,9
134,167,5,0,0,9
124,165,4,0,0,9
132,165,7,0,0,9
127,162,6,0,0,9
132,169,6,0,0,9
135,167,6,0,0,9
119,159,3,0,0,9
124,154,0,0,0,9
128,157,5,0,0,9
123,166,0,0,0,9
120,163,6,0,0,9
135,156,3,0,0,9
117,163,4,0,0,9
128,161,2,0,0,9
122,161,3,0,0,9
123,165,0,0,0,9
118,158,2,0,0,9
124,158,0,0,0,9
131,161,3,0,0,9
123,165,3,0,0,9
127,154,7,0,0,9
127,166,1,0,0,9
135,159,3,0,0,9
117,164,12,0,0,9
118,164,5,0,0,9
115,165,0,0,0,9
127,164,9,0,0,9
143,155,0,0,0,9
119,160,4,0,0,9
122,162,0,0,0,9
124,156,2,0,0,9
119,162,3,0,0,9
125,158,0,0,0,9
129,151,0,0,0,9
129,154,8,0,0,9
133,159,3,0,0,9
112,162,2,0,0,9
118,157,3,0,0,9
122,159,4,0,0,9
122,158,9,0,0,9
117,160,3,0,0,9
122,160,0,0,0,9
123,157,2,0,0,9
124,160,0,0,0,9
122,160,4,0,0,9
128,152,0,0,0,9
120,159,4,0,0,9
122,152,2,0,0,9
117,157,7,0,0,9
116,151,3,0,0,9
120,166,0,0,0,9
126,163,0,0,0,9
132,157,3,0,0,9
132,166,0,0,0,9
119,163,0,0,0,9
121,168,2,0,0,9
118,158,6,0,0,9
128,160,3,0,0,9
107,162,0,0,0,9
114,158,0,0,0,9
115,166,6,0,0,9
79,166,0,0,0,9
115,159,2,0,0,9
115,169,0,0,0,9
126,158,5,0,0,9
117,151,8,0,0,9
119,154,0,0,0,9
120,154,0,0,0,9
124,156,0,0,0,9
126,161,6,0,0,9
122,159,8,0,0,9
116,162,0,0,0,9
121,150,7,0,0,9
126,158,0,0,0,9
132,151,0,0,0,9
115,162,5,0,0,9
122,160,3,0,0,9
124,158,4,0,0,9
116,157,4,0,0,9
117,166,1,0,0,9
121,160,0,0,0,9
106,160,1,0,0,9
119,155,7,0,0,9
124,154,0,0,0,9
120,155,1,0,0,9
125,164,2,0,0,9
129,157,0,0,0,9
123,155,4,0,0,9
139,162,4,0,0,9
111,162,0,0,0,9
121,159,7,0,0,9
132,162,4,0,0,9
116,162,2,0,0,9
125,162,3,0,0,9
129,155,3,0,0,9
115,166,4,0,0,9
130,160,7,0,0,9
129,164,5,0,0,9
128,154,3,0,0,9
131,163,3,0,0,9
125,158,0,0,0,9
121,158,10,0,0,9
129,151,3,0,0,9
110,156,0,0,0,9
127,165,0,0,0,9
125,154,3,0,0,9
115,153,0,0,0,9
132,152,3,0,0,9
113,159,2,0,0,9
128,159,3,0,0,9
125,162,0,0,0,9
116,155,0,0,0,9
127,153,3,0,0,9
124,154,0,0,0,9
131,154,0,0,0,9
127,155,0,0,0,9
133,153,3,0,0,9
120,159,0,0,0,9
134,152,0,0,0,9
119,159,3,0,0,9
117,151,0,0,0,9
127,162,1,0,0,9
116,159,7,0,0,9
117,162,2,0,0,9
132,160,5,0,0,9
120,158,8,0,0,9
124,159,0,0,0,9
123,154,3,0,0,9
126,163,3,0,0,9
124,166,5,0,0,9
115,160,0,0,0,9
117,162,3,0,0,9
126,162,4,0,0,9
118,162,3,0,0,9
126,155,6,0,0,9
132,164,0,0,0,9
119,166,3,0,0,9
122,157,3,0,0,9
126,160,0,0,0,9
134,160,1,0,0,9
122,166,2,0,0,9
119,164,0,0,0,9
120,164,0,0,0,9
123,151,5,0,0,9
124,158,0,0,0,9
130,158,8,0,0,9
118,161,3,0,0,9
128,159,0,0,0,9
134,158,2,0,0,9
127,155,4,0,0,9
142,165,8,0,0,9
126,163,7,0,0,9
118,154,3,0,0,9
126,165,5,0,0,9
117,164,5,0,0,9
136,162,4,0,0,9
127,158,0,0,0,9
133,158,4,0,0,9
141,162,0,0,0,9
120,156,6,0,0,9
126,160,6,0,0,9
143,159,3,0,0,9
131,153,7,0,0,9
126,165,1,0,0,9
127,165,3,0,0,9
125,152,3,0,0,9
120,164,3,0,0,9
125,155,0,0,0,9
125,154,0,0,0,9
124,168,10,0,0,9
125,159,2,0,0,9
123,158,6,0,0,9
124,158,7,0,0,9
126,157,1,0,0,9
127,164,1,0,0,9
142,155,3,0,0,9
128,167,0,0,0,9
135,170,1,0,0,9
116,163,2,0,0,9
131,156,0,0,0,9
128,162,1,0,0,9
132,159,0,0,0,9
134,159,2,0,0,9
127,161,0,0,0,9
123,165,3,0,0,9
129,159,0,0,0,9
129,158,3,0,0,9
127,160,3,0,0,9
143,157,0,0,0,9
126,158,3,0,0,9
123,153,0,0,0,9
129,154,0,0,0,9
140,155,4,0,0,9
134,161,0,0,0,9
135,163,3,0,0,9
128,161,6,0,0,9
133,162,11,0,0,9
123,158,0,0,0,9
127,166,2,0,0,9
124,157,1,0,0,9
135,162,3,0,0,9
130,164,2,0,0,9
119,164,0,0,0,9
122,158,3,0,0,9
135,156,5,0,0,9
131,161,0,0,0,9
128,165,0,0,0,9
120,161,2,0,0,9
120,169,7,0,0,9
140,162,1,0,0,9
130,157,1,0,0,9
139,162,1,0,0,9
133,161,3,0,0,9
129,159,11,0,0,9
123,160,10,0,0,9
128,157,5,0,0,9
119,157,3,0,0,9
122,165,4,0,0,9
128,165,1,0,0,9
132,159,0,0,0,9
119,155,0,0,0,9
120,168,4,0,0,9
126,166,7,0,0,9
129,153,6,0,0,9
129,159,0,0,0,9
125,159,0,0,0,9
130,154,2,0,0,9
121,157,5,0,0,9
126,166,9,0,0,9
125,159,0,0,0,9
119,163,1,0,0,9
125,162,0,0,0,9
133,168,0,0,0,9
126,164,0,0,0,9
118,163,1,0,0,9
132,158,0,0,0,9
145,164,7,0,0,9
136,163,11,0,0,9
134,158,2,0,0,9
127,157,1,0,0,9
122,163,0,0,0,9
124,169,0,0,0,9
118,155,2,0,0,9
119,157,0,0,0,9
117,159,8,0,0,9
127,162,8,0,0,9
117,163,9,0,0,9
130,159,3,0,0,9
136,162,2,0,0,9
128,169,6,0,0,9
128,164,0,0,0,9
123,165,1,0,0,9
134,163,6,0,0,9
132,161,1,0,0,9
140,160,0,0,0,9
136,162,1,0,0,9
130,162,0,0,0,9
135,163,7,0,0,9
